Lieu_ID,Lieu,Lieu_Proche_ID,Lieu_Proche,Distance
ChIJ_yzHk-Rx5kcRRMoooAlEbps,La Main au Panier,ChIJn3RTyf5x5kcRLXXnb5MvBqI,Bibliothèque de l'Arsenal,0.7361
ChIJ-cJN7tlx5kcRG3I5nIqlJvM,Chez Georges,ChIJCW-cR9px5kcRha4BcQDnN04,Mundolingua,0.7361
ChIJn3RTyf5x5kcRLXXnb5MvBqI,Bibliothèque de l'Arsenal,ChIJ_yzHk-Rx5kcRRMoooAlEbps,La Main au Panier,0.7361
ChIJGfUqIf9t5kcR9tk-14BzDJs,Hôtel La Finca,ChIJ2399TQJu5kcRgmrmfEy8zeE,Le Voltigeur,0.7361
ChIJPRV1Fs1v5kcRghxWg-JxY4M,Le Bar du Faubourg,ChIJcwbSyjFu5kcRug6RvZpzlWs,inavoué restaurant,0.7363
ChIJ-xYzXv1x5kcRpcbvTo5NA2o,Pamela Popo,ChIJlTxbvARu5kcRX4aDxPnu0GE,Le Jackpot,0.7364
ChIJ2yG4mTZs5kcR9FpcD4i3vkc,Le Jaurès Café,ChIJ_VRivdpt5kcRpRq0lTCELGw,Librairie Texture,0.7364
ChIJ_VRivdpt5kcRpRq0lTCELGw,Librairie Texture,ChIJ2yG4mTZs5kcR9FpcD4i3vkc,Le Jaurès Café,0.7364
ChIJtXX2Scxx5kcRUuRW1oF4EuQ,Théâtre de Poche Montparnasse,ChIJA5AuiMtx5kcRh-XL8XzZxgE,Théâtre Edgar,0.7365
ChIJ_RmPix5w5kcRFF0vjSpahtM,De La Tour,ChIJP8gYsyBw5kcRmKqsLTcv_vU,Jeux lis là !,0.7365
ChIJnTxNCcRv5kcR_CHuDsab3Zc,Dogstar,ChIJgXsCyetv5kcRJ4XLZIZ0IPw,Le Chiberta,0.7365
ChIJP8gYsyBw5kcRmKqsLTcv_vU,Jeux lis là !,ChIJ_RmPix5w5kcRFF0vjSpahtM,De La Tour,0.7365
ChIJeVp0azpv5kcRmDD1AEoSVRI,Au Café du Musée,ChIJWZZZXsBv5kcRYOUKZSbHgXI,La Cave du 222,0.7366
ChIJfVJ1hCVw5kcR2hEyO0ggzN4,Hôtel Villa Saxe Eiffel,ChIJPzwEG-Fx5kcR4JYZ_x04n6w,MONT'FRENCHY,0.7374
ChIJX6HbEOFv5kcRT5iMlwaDKYQ,Mantchouk,ChIJnSxTbU9v5kcRffkmNY9sNvE,BAM Karaoke Box Etoile,0.7374
ChIJ4yAFOvBv5kcRgnS_Gr_J6A8,Venice Cocktail Bar,ChIJoQnfg6lv5kcR-T50N7KKvu4,Théâtre de La Jonquière,0.7375
ChIJqReCZkRw5kcRYiKYOYOUUzY,COURS DE THEATRE PARIS - CANDELA,ChIJndTz8Alx5kcRt5DrDywfyuU,"La Delizia, restaurant & traiteur Italien - Paris 15",0.7375
ChIJw-V8-8ht5kcRgKo4qPjrZM8,Le Petit Régal,ChIJtWqF-Mht5kcReyLQ3XNKb9k,Tonton Jaurès Restaurant,0.7375
ChIJoQnfg6lv5kcR-T50N7KKvu4,Théâtre de La Jonquière,ChIJ4yAFOvBv5kcRgnS_Gr_J6A8,Venice Cocktail Bar,0.7375
ChIJ-2k8-PNx5kcRBMkCb4uIqF8,Chez ma Poule,ChIJN6s5MwB75kcRpigTdRFcwKg,Café Vasily Paris,0.7377
ChIJN6s5MwB75kcRpigTdRFcwKg,Café Vasily Paris,ChIJ-2k8-PNx5kcRBMkCb4uIqF8,Chez ma Poule,0.7377
ChIJg5DO-ypv5kcRLo19dFCDJ6w,Le P'tit Piano,ChIJwbrISj5u5kcRA6JYGpBQ_yU,Hôtel Maxim Opéra,0.738
ChIJH3XAraxv5kcRLIehwJX1Ua4,Hôtel Le Mireille,ChIJkbrWulRv5kcRvewugRvoWpM,Beau M Hostel,0.7381
ChIJmSSbh_hx5kcRQ_Y30A8YMuU,Goralska Résidences Paris Bastille,ChIJCZsCXE1x5kcRr6bxYSeeIck,ilô restaurant,0.7381
ChIJgcSwRlxz5kcRZrRf-gxtdrc,Be Tea,ChIJwTr3nn5x5kcRgVAfdfl7ha8,Fuwa Fuwa,0.7382
ChIJ-2gmGJxz5kcR4TeT2GHQ59Y,Grande Brasserie,ChIJI6w_TQBy5kcR6EBiWuO5csM,Café Français,0.7383
ChIJhRj57TRu5kcRYAVsPbD5qaU,Théâtre Michel,ChIJd7CAVjNw5kcRvi9Z2gVSDH8,Kiosque Théâtre Madeleine,0.7384
ChIJDTYHkS9u5kcRpwI5ndM1rM8,La Rotonde St Honoré,ChIJ-28jOGtv5kcRb1UXdH0hpIk,The Coffee,0.7384
ChIJR1RIst5x5kcRadlMs0dBN_g,THEATR ' HALL,ChIJ8S7ZjRFy5kcR2ksrfH3Y1LY,Le Remontalou,0.7385
ChIJy7zJO3tx5kcRUM2j8TKlrVA,The Cellar Bar,ChIJ21vTBwBx5kcRTzVwBmLzN78,Les Invalides,0.7385
ChIJd27nuI1x5kcRdQRdHRES7HY,Péniche La Baleine Blanche,ChIJH_pAExty5kcRlzSZi9qLGpA,"Restaurant, Bar , Brasserie La Tour, cuisine traditionnelle, Paris Gare De Lyon , Galerie Gamma",0.7385
ChIJv43JqS9v5kcR_TFUbRNEGps,The Empire Strips Back : la parodie burlesque,ChIJ0ytH2ztu5kcRGv2N632Ev20,Hôtel Saint-Marc,0.7386
ChIJUcDfzFRu5kcRf64XHZwbH64,Octopussy,ChIJCaCBLCVv5kcR99Ry8E54IzA,Two Doors Coffee-Shop,0.7388
ChIJ8RFnaa1t5kcRJGi6ePuwNMw,Place du Colonel Fabien,ChIJCd-7ffRx5kcReGXmV7m-FWQ,"La Magnanerie, bureau de production",0.7389
ChIJLbgVzE1u5kcRZddoXwYROOs,Le Carolus,ChIJpfpw2dJv5kcR3sFajy8Br-U,L'helice Pub,0.7389
ChIJCd-7ffRx5kcReGXmV7m-FWQ,"La Magnanerie, bureau de production",ChIJ8RFnaa1t5kcRJGi6ePuwNMw,Place du Colonel Fabien,0.7389
ChIJbbb60Yxv5kcRSiyyesycwTk,Hôtel Harvey Paris,ChIJU9JgUOtv5kcRIDE94yiagRk,Chez Gabrielle,0.739
ChIJo6zwhgRu5kcRVrG7m4gi1oA,Musée de la Chasse et de la Nature,ChIJ0RDnkSJu5kcRKdFqE1EDlxI,Ô Chateau,0.739
ChIJsfor4epx5kcRlwcNuJpeMS4,Val Café,ChIJp9eeW_Bx5kcRiHbLtuzP4yI,Amphithéâtre Verniquet,0.7391
ChIJhWimmtVx5kcRz8pu9Gkd32I,Le Saint Germain,ChIJkQyaGShu5kcR7TNGrzV9-1o,DON CAMILO,0.7392
ChIJM4cBb-Zx5kcRfPAi3BjvEZ8,L'Escarmouche,ChIJx4dvvh5x5kcRND0lWvWzjA4,Le bon moment café,0.7393
ChIJi7fw5Mht5kcRpy04pR5sRto,Café Jean,ChIJE_JG49Bt5kcRk3HWxaSuJmg,La Péniche Cinéma - Le Baruda,0.7394
ChIJ9Qib9SRu5kcR_FskEW89_hM,Palais Royal Restaurant,ChIJq7xv1C9u5kcRvWJSB4VSl_0,Le Rubis,0.7394
ChIJm3yAkVxv5kcRxUuNA4JB7BY,La Mondaine,ChIJQa4e-K5v5kcRAsIX6mAdc0g,Restaurant Vatel Paris,0.7394
ChIJQa4e-K5v5kcRAsIX6mAdc0g,Restaurant Vatel Paris,ChIJm3yAkVxv5kcRxUuNA4JB7BY,La Mondaine,0.7394
ChIJfT8WXN9x5kcRRrvWCbACyzA,The Highlander Scottish Pub,ChIJVVXWkdlx5kcRmeIvzwZ4yPc,Junkyard,0.7397
ChIJjcSQbYtz5kcR3r2L1gQ05xU,JMT - Jon Mat Taeng Paris,ChIJrSlxWY9x5kcR6chAlzA1Cms,LE B.A-BA,0.7397
ChIJrSlxWY9x5kcR6chAlzA1Cms,LE B.A-BA,ChIJjcSQbYtz5kcR3r2L1gQ05xU,JMT - Jon Mat Taeng Paris,0.7397
ChIJubn5NKxx5kcR8HhloOgFXNQ,Librairie Papeterie Brune,ChIJzYoOe6Fx5kcRwqO_Anrnj7g,Mire du Sud,0.7398
ChIJzYoOe6Fx5kcRwqO_Anrnj7g,Mire du Sud,ChIJubn5NKxx5kcR8HhloOgFXNQ,Librairie Papeterie Brune,0.7398
ChIJP1PP1Utx5kcRzh9UwAg4sW0,La cantine de la Butte,ChIJR7EyCZdx5kcROupPYsXBECE,Théâtre Mandapa,0.7402
ChIJHd5Sdu5x5kcR8ypI1765k7g,Cinéma La Clef,ChIJgzF7fOZx5kcRPH7ZB6ELICE,Ecoles Cinéma Club,0.7402
ChIJR7EyCZdx5kcROupPYsXBECE,Théâtre Mandapa,ChIJP1PP1Utx5kcRzh9UwAg4sW0,La cantine de la Butte,0.7402
ChIJWzvOps9x5kcRbGJ1CXx5dtA,Lucernaire,ChIJPUUb7MJx5kcReXIHwe3cQrw,Les Papilles,0.7403
ChIJcYYXMott5kcRxXzUVke2YLQ,Le Lelek Café,ChIJGVcoYEpt5kcRfLByidscgPk,La Villa Gambetta,0.7403
ChIJGVcoYEpt5kcRfLByidscgPk,La Villa Gambetta,ChIJcYYXMott5kcRxXzUVke2YLQ,Le Lelek Café,0.7403
ChIJj13dxsRv5kcR2UF1pHvqWjg,Rendel Café,ChIJ86LYdi5u5kcRNtIqita-MVY,Librairie Galignani,0.7404
ChIJj_jhijJv5kcR9gcsvsbORKQ,Le Matré,ChIJo4i3Qk9u5kcRtqJ12gCIhLg,Hôtel Artemisia Montmartre Paris 9e,0.7405
ChIJC8kIipJx5kcRvWG3KrfqSlk,Monsieur le Zinc - La Motte,ChIJReiKC3xx5kcRt7xsxpfDdhQ,Bar Jiuba Laurier,0.7407
ChIJReiKC3xx5kcRt7xsxpfDdhQ,Bar Jiuba Laurier,ChIJC8kIipJx5kcRvWG3KrfqSlk,Monsieur le Zinc - La Motte,0.7407
ChIJk_nO2t1x5kcRVadK0gc404c,Hôtel Saint-Pierre,ChIJt1_OZP1x5kcR0Sfm1hqjFWg,Au Petit Versailles du Marais,0.7407
ChIJY57vuu5x5kcRvqnzn6Px2AA,La Crète,ChIJCeQ69-9x5kcRvXSNXzPUpy4,TERRONIA,0.741
ChIJPZiqO_tt5kcR_2ntFKwkY0A,Aromes coffee Deli Hemp CBD Shop Paris 11 Parmentier,ChIJNUacZ-Rv5kcRW6NaSnaHL4I,Mobster Bar,0.7412
ChIJvXs-7d5x5kcRCIcCqz-8U68,Sahara Cafe,ChIJfagbnd1x5kcRU3j5f_ARCPQ,Amphithéâtre Richelieu de la Sorbonne,0.7415
ChIJb92wwupt5kcRsv24Mf92PSc,Librairie Imane,ChIJmVF0n-xt5kcRxJy99xFtMJ4,Le Popul'Air,0.7415
ChIJc4qHJyVx5kcR-aVo1GRDJy4,SOCOA - Bar a Tapas,ChIJGZJeECVy5kcRqLxoR1gp0Qk,Le Limousin,0.7415
ChIJUwZALLt65kcRvskr66U5Xxs,Hôtel Botaniste,ChIJ0zM9o7B65kcRzD4s7ijsotM,Le Forty One,0.7419
ChIJ0zM9o7B65kcRzD4s7ijsotM,Le Forty One,ChIJUwZALLt65kcRvskr66U5Xxs,Hôtel Botaniste,0.7419
ChIJj8amaT9u5kcRopj95Xa0C8E,Les Bariolés de Maud,ChIJaa-M5Rxv5kcRBYiWHORrV_4,LAO Pigalle,0.742
ChIJk4-Z9rNv5kcRV0kPgJdETA4,La Maison des Bibliothèques et du Dressing,ChIJWRDpBf9v5kcRw5dzBK8kPqY,Papilla Brochant,0.7422
ChIJceqX5iJu5kcR5NlmuI_aqDE,Bibliothèque Centrale - Muséum national d'histoire naturelle (MNHN),ChIJ_78oYuRx5kcR4eAyZp92YKs,Baieta - Restaurant Paris,0.7423
ChIJ8xc0xtpv5kcRG2Qj7G2kO88,Lasserre,ChIJ7Q8mvlJv5kcR_DZphr_sI2w,Citrus,0.7425
ChIJOwZudgRv5kcRDS62Aoz1a2k,LE GUILLEMET,ChIJ8zH---lv5kcR8b66wK5VuDM,Josy Pub,0.7425
ChIJe5qzZ0Zu5kcRX91klSXx7o0,Hôtel Villa Margaux,ChIJwb-HWkZu5kcRRpcuGRdMDYQ,Chez Gustave,0.7425
ChIJ-Wjoti9x5kcRok1nIizw4wg,Brasserie des Arts,ChIJqYXAS95x5kcRwm2B0--DJag,Hôtel Villa d'Estrées - Saint-Germain-des-Près,0.7427
ChIJ3_c_4sJz5kcR_CzKfLm6sOQ,La Fab,ChIJNbHgsyRy5kcRnQnl3F6NW5w,Studio Luna Rossa,0.7429
ChIJMyUMAPpx5kcRGy9aRLmlvMc,Les flacons,ChIJSUREV9xx5kcRNxjVjpklSRQ,Au Père Louis (Bar à Vins Paris - Saint Germain des Prés Paris 6),0.7429
ChIJ0yQqPyZw5kcRMMz2zjjPGWQ,Hôtel de France Invalides,ChIJly2889hv5kcRY6ywseROIsU,Hôtel 7 Eiffel,0.743
ChIJLQ2JIRtw5kcRrRsNOIlGMUM,Hotel Gustave,ChIJqT-FuBZw5kcRiWWo7OXELVk,La Cuillère en Bois,0.7432
ChIJWy1UMgBv5kcRALYWlz8-D3Y,La Musette,ChIJAfTfyhNu5kcRYytIKRodLv8,Les Cafés Lanni - La Brûlerie de Paris - Paris 10ème,0.7432
ChIJ6VMBbiFw5kcRwyMwukgH1u0,Statue du Maréchal Joseph Joffre - Grand Palais Éphémère,ChIJX1hmctdv5kcRg9cTYs5iwHA,Bar du Central,0.7433
ChIJ1dzlUxBw5kcRsmgU4efjhXQ,Stéphane Martin,ChIJgf85ZCJw5kcRgYZA6hcprWk,Brasserie Au Moka,0.7435
ChIJ4Q62DbRx5kcRcyVkp26QEGk,Au P'tit Zinc,ChIJg692obNx5kcRJ0m5meK1g_w,Bistrot des Plantes,0.7437
ChIJg692obNx5kcRJ0m5meK1g_w,Bistrot des Plantes,ChIJ4Q62DbRx5kcRcyVkp26QEGk,Au P'tit Zinc,0.7437
ChIJ0XNMICVu5kcRguvWTOnysX0,Baguett's Café,ChIJuwjIqyRu5kcRP4GCzHGeUSk,Galerie Vivienne,0.7438
ChIJuwjIqyRu5kcRP4GCzHGeUSk,Galerie Vivienne,ChIJ0XNMICVu5kcRguvWTOnysX0,Baguett's Café,0.7438
ChIJTTl6MgNu5kcRGECeB9ODT0A,Le Bouquet des Archives,ChIJt6mULiBv5kcRTqPG6VTtzwE,Klay,0.7439
ChIJt6mULiBv5kcRTqPG6VTtzwE,Klay,ChIJTTl6MgNu5kcRGECeB9ODT0A,Le Bouquet des Archives,0.7439
ChIJFfkFjkpw5kcRVy2kmvlINzs,Papy aux Fourneaux I La table d'hôtes I Montparnasse,ChIJAQCQ0Mhx5kcRMvesaRcKEBU,Hôtel Le Royal,0.744
ChIJ110igixw5kcRGfci3dhj2Jw,Brasserie des Ministères,ChIJaUJihchx5kcRE3q51HrMYqY,Vesper - Restaurant & Cocktail Bar,0.7441
ChIJ3WaRURFu5kcRdbxVtoAQu70,Hôtel Régina Opéra Grand Boulevard,ChIJSw3MdRVu5kcRD6RudScuyPI,Hotel Peyris Opera,0.7442
ChIJj_BTxM5v5kcRa3eWCZ2aRvA,Tosca,ChIJY-1URC1u5kcR8e83AIA5Nhw,Jeu de Paume,0.7442
ChIJMW2scyVu5kcRIMT7Z6oU5NM,Hôtel Molière,ChIJT1_m5D1u5kcRJEdj4Ln_wCY,Hôtel des Grands Boulevards,0.7443
ChIJbWSG_hpz5kcRFyehaZYXd7M,Amendūla Café,ChIJAQAEqgdy5kcRud_WkIUUUvk,Barawine,0.7444
ChIJMYCiFtNx5kcRN--NtNnIGuE,Trattoria en Seine,ChIJjdV4TM9x5kcRcJ_KSt1rUHU,Tabac Le Kennedy,0.7444
ChIJwxwzdc5t5kcRsvoWuryBEmE,Kaffee bar 19,ChIJb2w4Qdlt5kcRVaXwnAJwEWI,Paris Villette Café,0.7445
ChIJb2w4Qdlt5kcRVaXwnAJwEWI,Paris Villette Café,ChIJwxwzdc5t5kcRsvoWuryBEmE,Kaffee bar 19,0.7445
ChIJQzaEGcFx5kcRP9KLw_nRHt0,Bibliothèque Rainer-Maria Rilke,ChIJz3lcK89x5kcRsxTboX7MsPg,Le Petit Broc,0.7445
ChIJwyI9-fJt5kcRQEJZ0SeWxEU,Bar & Beer Ménilmontant,ChIJrYVf6AJu5kcRvDWUukjN5Qg,Les Mots à la Bouche,0.7446
ChIJBz2epQxw5kcR3mq65dpD9OM,L'Os à Moelle,ChIJ35ar7nJw5kcRR2-Jh-Zj4Bs,Le Beurre Noisette,0.7447
ChIJQ3gFAQ1w5kcRHVK4HtcDSOE,Le Felix Faure Paris,ChIJB7CbigVw5kcReP-eWZofVRM,Platine Hôtel,0.7447
ChIJAVCN7nNu5kcRPZ6ltIUzoZw,Restaurant L'Etoile De l'Est,ChIJ4zB3Umxu5kcR8m2QGe1b9S0,The Hideout Paris Gare du Nord,0.7447
ChIJt04EwJRx5kcR30cYDU4Ze2c,Loufoque - Restaurant et bar à jeux,ChIJGYs9GN9x5kcRsRy5IisFSKE,Le Christine,0.7448
ChIJ4XgRzE9v5kcRtxNiYbkVvBM,Armand Paris Guide Conférencier,ChIJj_jhijJv5kcR9gcsvsbORKQ,Le Matré,0.7448
ChIJR4qlfc5t5kcRtSNB0k7Aqvw,Simonetta,ChIJ5S6AUyZt5kcRtfOw1cj-g5A,La Cantine Bretonne,0.7448
ChIJZ85mrxlu5kcROhljy8ZO7uI,Tour Jean Sans Peur,ChIJs6fiHw9u5kcRAmzCfXfQU4A,Restaurant Martin Paris,0.7448
ChIJ5S6AUyZt5kcRtfOw1cj-g5A,La Cantine Bretonne,ChIJR4qlfc5t5kcRtSNB0k7Aqvw,Simonetta,0.7448
ChIJJQsB_k9u5kcRVSO-qKKekGQ,Le Petit Moulin,ChIJOU9wfUNu5kcRxwPNlRCS10E,Le Potager du Père Thierry,0.745
ChIJOU9wfUNu5kcRxwPNlRCS10E,Le Potager du Père Thierry,ChIJJQsB_k9u5kcRVSO-qKKekGQ,Le Petit Moulin,0.745
ChIJKSAehBty5kcRjvtkeR00Sfw,Centre d'animation / Centre social Paris Anim' Annie Fratellini,ChIJO9lF4YVz5kcRHAKQxHcizLg,Aux Travailleurs Chinois pendant la Première Guerre Mondiale,0.745
ChIJLemTLpBx5kcRczE4V45VNDQ,Chez Nathalie,ChIJP1PP1Utx5kcRzh9UwAg4sW0,La cantine de la Butte,0.7451
ChIJEyibS_5x5kcR8Ohj-RNFnas,Sully Hôtel Sté,ChIJuY_xUARy5kcRSuqwRON4kmo,MK2+,0.7452
ChIJX-TTbgBy5kcRjR3c7YdFQno,Le Petit Beaumarchais Hotel & Spa,ChIJ8TxnRPZt5kcRHew2Kk6-D9s,Il Bacaro,0.7454
ChIJ0Xs0SR1x5kcR2keB4UFl3uc,mur Colors de la Butte aux Cailles,ChIJ9U6hYYlx5kcRK-tY14IWOwM,AT 13 Ateliers du Théâtre,0.7454
ChIJ1QHTcbhx5kcR74ly2Y-XHM0,Librairie Denfert,ChIJj1NiXcRx5kcRQZW2P0sEso0,"Bibliothèque interuniversitaire de Santé, pôle pharmacie-biologie-cosmétologie - Université Paris Cité",0.7455
ChIJ2WHS1upt5kcRBmvPP2Re6Qw,Afrik'N'Fusion,ChIJRRiRhJNt5kcRZZN86vXOuJo,Carré de Baudouin,0.7456
ChIJm9gvq7Bv5kcRf06moUpnUXo,Sonder L'Edmond Parc Monceau,ChIJAXpH1rZv5kcRySj3uCqQ7WE,La Demeure Monceau,0.7456
ChIJ-3qvfnRt5kcR9eBB61yx0Fc,La Casita,ChIJ37zR0sRt5kcR-tySWAQIXf0,Le Chaumontois,0.7456
ChIJYYjjKUZu5kcRMtEm8JR6XpY,VIA EMILIA,ChIJq6qmE0lu5kcRRG85JVdCEOU,GEGEOR - Caviste & Restaurateur,0.746
ChIJgSmEjVhu5kcRrQzBhn9HJwk,Jazz Museum,ChIJ60UP2Hdv5kcRzjtkdf2rfjM,Café Pastis,0.746
ChIJ95SW2wNy5kcRHsvt5ft3JZc,LA MAISON DU PLACARD - PARIS 12,ChIJ-xYzXv1x5kcRpcbvTo5NA2o,Pamela Popo,0.746
ChIJCZB6ATFu5kcRfX9qYpEtQyE,Hôtel Westminster,ChIJKdCRFD1u5kcRwkAOX8PbSv8,Thirsty Mad Cat,0.746
ChIJ60UP2Hdv5kcRzjtkdf2rfjM,Café Pastis,ChIJgSmEjVhu5kcRrQzBhn9HJwk,Jazz Museum,0.746
ChIJKdCRFD1u5kcRwkAOX8PbSv8,Thirsty Mad Cat,ChIJCZB6ATFu5kcRfX9qYpEtQyE,Hôtel Westminster,0.746
ChIJZVs4jkBu5kcRwtJmKwT8OGY,La petite découverte,ChIJ___TPUdu5kcRnuJd3VA1jc0,Artisan de la Truffe,0.7462
ChIJBz8lPRJu5kcRgS95LP5YLxU,Le Brady,ChIJV9nlWAxu5kcRM9aGsVh7bVo,Gravity Bar,0.7463
ChIJX-wm8ORt5kcRkdrOjuD9YPo,Comédie des 3 Bornes,ChIJF2O_JOpt5kcR5aO3RohbO08,Le Mistral,0.7464
ChIJM1OLWNZt5kcRVA0Bs9kOVXs,Les Orgues,ChIJcfnyvntu5kcRTIVkG_G3P1k,Simon's Boutique Hotel,0.7466
ChIJcfnyvntu5kcRTIVkG_G3P1k,Simon's Boutique Hotel,ChIJM1OLWNZt5kcRVA0Bs9kOVXs,Les Orgues,0.7466
ChIJC_4mRnNy5kcRhIBBhG1Zctk,Ty Louis - Restaurant Breton Paris 12,ChIJ_6wrsAVy5kcRBPO-dT_RNpY,Le Calbar,0.7467
ChIJ-eXq70Nw5kcRUVQbEsmklOQ,Théâtre Silvia Monfort,ChIJBecyi0Zw5kcR_tvz4xAL8_4,Le Grand Pan,0.7469
ChIJEURALfFx5kcR_AO7PQSzwdI,Société des Amis du Muséum national d'Histoire naturelle,ChIJT5znrOhx5kcRoDWbSo-6o-A,Le Bateau Ivre,0.7469
ChIJY2c8PrZv5kcRGfWry7OPa7c,L'Hélice Bar,ChIJo9kVjU9u5kcR-sMdiqnhJSw,Hôtel Monsieur Aristide,0.7469
ChIJj7WBtelx5kcRjTHbyQenw_A,Bibliothèque des sciences expérimentales de l'École normale supérieure,ChIJj7WBtelx5kcRCa6xCYYGU9s,Centre Documentaire du CAPHES,0.7469
ChIJMY47Qf1x5kcREgaeLyGsFGk,Hôtel de Chalons Luxembourg,ChIJqS6lOANu5kcRhCgBrv_iGWM,Tour de l'enceinte de Philippe Auguste,0.747
ChIJfzIBtqJv5kcRpvfw7aOsxE4,Breizh Café Passy | La Crêpe Autrement,ChIJZ9qtcvxv5kcRLX6RMNMaeyE,Bibliothèque Germaine Tillion,0.7472
ChIJZ9qtcvxv5kcRLX6RMNMaeyE,Bibliothèque Germaine Tillion,ChIJfzIBtqJv5kcRpvfw7aOsxE4,Breizh Café Passy | La Crêpe Autrement,0.7472
ChIJucwDqtpt5kcR3tnsXby5djc,Cedars,ChIJ09RLBtpt5kcRYfdEjdY8DCM,Péniche La Pop,0.7473
ChIJ09RLBtpt5kcRYfdEjdY8DCM,Péniche La Pop,ChIJucwDqtpt5kcR3tnsXby5djc,Cedars,0.7473
ChIJb7_qDOVt5kcR43ConznWhko,Maison des Métallos,ChIJZxU7_uxt5kcRS-mDTPuXolo,BAR DE LA LIBERTÉ,0.7474
ChIJnXKzew5u5kcR55GmD3blL0g,Librairie Solidaire,ChIJ-2yHM4Nv5kcRVEKcAL6DIZY,Noir - Coffee Shop & Torréfacteur,0.7476
ChIJQao6ME1u5kcRHVWq2k-qpjk,Le Comptoir des Batignolles,ChIJXaZkbLJv5kcRXoh2KRhcK2c,L'Établi,0.7481
ChIJ-eXnG5Bv5kcRlAGnXbMaJKw,Vague Coffee - Batignolles,ChIJPZvpEoVv5kcRL8ROgxtNulE,Noir - Coffee Shop & Torréfacteur,0.7481
ChIJrfp2pQdu5kcRIcPOZbM6vTg,La Mezcaleria Paris,ChIJ449yaxJu5kcR2Kp0QN2iKyo,Le Château d'Eau,0.7481
ChIJgV0tFuht5kcRZ_Tu8fO_Z10,Le Fleuve Rouge,ChIJRT5dX95t5kcRSLiYeG8b3jw,Les Frangins,0.7483
ChIJ-3UCzu9x5kcR1lqrD85MOZE,Librairie Galerie Louis Rozen,ChIJqXyMIAJx5kcR36OLSAlfvKg,Les Petits Pois,0.7483
ChIJYbkvr-Bt5kcRcs62xELYs0I,Le 9b,ChIJu2H_b-9t5kcRuNbvO2Rtzr4,L'assassin,0.7484
ChIJy1sily9z5kcRH0Fqx8I1ssg,Agria Coffee-Shop,ChIJhy9Czuht5kcR5z6dujmsf2Y,Déjà bu ? Cave & Bar sans alcool,0.7485
ChIJAQCwPfFt5kcRTb0zWk7TDJk,La Poudrière,ChIJCYu9OPZt5kcRbdsqH-zxRwo,Anya Hôtel.,0.7485
ChIJg-nOhbpv5kcRgh2bOkRd8kY,Appartements Napoléon III,ChIJp63ERohv5kcR9MRYgY-qLTs,Donna,0.7485
ChIJhy9Czuht5kcR5z6dujmsf2Y,Déjà bu ? Cave & Bar sans alcool,ChIJy1sily9z5kcRH0Fqx8I1ssg,Agria Coffee-Shop,0.7485
ChIJ8UPSM-Fx5kcRqYHdHPUliaA,La chope Saint-Fargeau,ChIJq3LTTRFt5kcRdom5frxyNkI,Statue d'Édith Piaf,0.7487
ChIJUToJy7e8yxIRYSZ2L847JLE,Le Stendhal,ChIJZ-1bvI9t5kcRrBAN6344H8I,Le cherfa,0.7487
ChIJP1mKHr5v5kcRuQ5dR4pjJEs,Les Demoiselles Restaurant Paris 17,ChIJ54MQfjRv5kcRfVLGGHNetiY,Maison ELLE Paris Etoile,0.7487
ChIJo5pYcN9x5kcRERXdocMgqmE,Citadines Apart'hotel Saint-Germain-des-Prés Paris,ChIJN7XKQBxu5kcRvYKND_2qr6c,Les Fontaines,0.7488
ChIJU2iukP1x5kcR8i_OagWi8mE,Maison Européenne de la Photographie,ChIJIy4wVKVx5kcRvKK5yr9HGUs,Enceinte Charles V,0.7488
ChIJH5WXMI1x5kcRo0mO6dECs-8,"""T comme Pirates"" Le spectacle musical",ChIJgWoRNjRv5kcR2422TYAEnyE,Restaurant L'Évadé Bistronomie Paris 9,0.7492
ChIJe3JfX05u5kcR6sXSM8mYd1I,Théâtre des Deux Anes,ChIJT2MliBRv5kcR7xcLZrO8H-g,NAVARRO PUB BAR A JEUX,0.7492
ChIJT2MliBRv5kcR7xcLZrO8H-g,NAVARRO PUB BAR A JEUX,ChIJe3JfX05u5kcR6sXSM8mYd1I,Théâtre des Deux Anes,0.7492
ChIJGV_2ZhVy5kcRtImDq4JlMTo,Le Midnight,ChIJXUuttxBy5kcRSKN1BsJ5JaQ,Le Chambertin,0.7492
ChIJXUuttxBy5kcRSKN1BsJ5JaQ,Le Chambertin,ChIJGV_2ZhVy5kcRtImDq4JlMTo,Le Midnight,0.7492
ChIJkRSrCeVx5kcRXx9qicS5-Fo,2bis café,ChIJ2xM8du9x5kcRnBtgkptU8j4,Hugo & Co,0.7493
ChIJLyy8JC1w5kcRo8CNi8oG1ik,Hotel Vaneau Saint Germain,ChIJS3lfNCZw5kcRsmoMpO4lR60,Romantica caffe,0.7493
ChIJZwmTYeFx5kcRDoGtkldqhn4,Statue de Jean-Paul II,ChIJj7eYbP9x5kcRokspYh6sbtg,Bardakis,0.7493
ChIJj7eYbP9x5kcRokspYh6sbtg,Bardakis,ChIJZwmTYeFx5kcRDoGtkldqhn4,Statue de Jean-Paul II,0.7493
ChIJXeCR8dxv5kcRZ6dDpn5iJo0,La Pépinière des Batignolles,ChIJLbgVzE1u5kcRZddoXwYROOs,Le Carolus,0.7494
